,movieID,dialog_id,dialog,speakers,movie_title,movie_genres,emotion
15919,m73,10190,He sees this chaos he'll replace you all.,PATTERSON,the ghost and the darkness,adventure,joy
15920,m73,10190,He'll replace you too- that's all you really care about.,ABDULLAH,the ghost and the darkness,adventure,joy
15921,m73,10190,You think so? Fine.  It's best you get out. Go. Tell all your people to go run home where they'll be safe under the covers and when the bridge is built and the railroad is done they can tell their women that out of all the thousands who worked here they were the only ones to flee- ,PATTERSON,the ghost and the darkness,adventure,anger
15922,m73,10191,Morning friend glorious day.,PATTERSON,the ghost and the darkness,adventure,optimism
15923,m73,10191,As are they all.,ABDULLAH,the ghost and the darkness,adventure,sadness
15924,m73,10192,The next time will be as this time- The Devil has come to Tsavo-,ABDULLAH,the ghost and the darkness,adventure,joy
15925,m73,10192,-that's ridiculous talk and you can't seriously believe it-,PATTERSON,the ghost and the darkness,adventure,joy
15926,m73,10192,-now you're telling me my beliefs?- I don't think so-,ABDULLAH,the ghost and the darkness,adventure,sadness
15927,m73,10193,I wasn't and you know it and don't push it- just listen- we have a problem in Tsavo-,PATTERSON,the ghost and the darkness,adventure,sadness
15928,m73,10193,-at last you're right- we do- you are the problem in Tsavo-,ABDULLAH,the ghost and the darkness,adventure,joy
15929,m73,10193,-careful Abdullah-,PATTERSON,the ghost and the darkness,adventure,optimism
15930,m73,10194,No hints Samuel.,REDBEARD,the ghost and the darkness,adventure,sadness
15931,m73,10194,You don't know all that has happened here- the Devil has come to Tsavo.,ABDULLAH,the ghost and the darkness,adventure,joy
15932,m73,10194,You're right. The Devil has come. Look at me. I am the Devil.,REDBEARD,the ghost and the darkness,adventure,joy
15933,m73,10195,I am a man of peace.,ABDULLAH,the ghost and the darkness,adventure,anger
15934,m73,10195,Am I to take it you want to live?,REDBEARD,the ghost and the darkness,adventure,anger
15935,m73,10195,Most certainly. Absolutely. Yes.,ABDULLAH,the ghost and the darkness,adventure,anger
15936,m73,10195,Excellent decision.  Your name is Abdullah? I'm sure we'll meet again. Go and enjoy the splendid morning.,REDBEARD,the ghost and the darkness,adventure,optimism
15937,m73,10195,I think it's been a pleasure.,ABDULLAH,the ghost and the darkness,adventure,optimism
15938,m73,10196,Starting now we attack them.,REDBEARD,the ghost and the darkness,adventure,joy
15939,m73,10196,How; we don't know where they are?,ABDULLAH,the ghost and the darkness,adventure,sadness
15940,m73,10196,We'll have to make them come to us won't we? And since there are two of them we're going to set two plans in motion.  First: we must move the entire hospital by tomorrow night.,REDBEARD,the ghost and the darkness,adventure,anger
15941,m73,10197,John Henry Patterson come in. I'm Robert Beaumont.  Firm- I like that tells me a lot about you-  -now why don't you tell me about me? To get you started many people find me handsome with a wonderful smile. I'm sure you agree.  Winning personality heaps of charm?,BEAUMONT,the ghost and the darkness,adventure,optimism
15942,m73,10197,My wife is the game player in the family sir.,PATTERSON,the ghost and the darkness,adventure,optimism
15943,m73,10197,Games?  Look at me closely Patterson: I am a monster. My only pleasure is tormenting people who work for me such as yourself.  One mistake and I promise you this: I'll make you hate me.,BEAUMONT,the ghost and the darkness,adventure,joy
15944,m73,10198,-build the bridge over the Tsavo river. And be finished in four months time. Can you do that?,BEAUMONT,the ghost and the darkness,adventure,anger
15945,m73,10198,I'm sure you've examined my record. So you know I've never yet been late on a bridge.,PATTERSON,the ghost and the darkness,adventure,anger
15946,m73,10198,You've never built in Africa.,BEAUMONT,the ghost and the darkness,adventure,anger
15947,m73,10198,But I have in India- every country presents problems.,PATTERSON,the ghost and the darkness,adventure,sadness
15948,m73,10198,You'll need your confidence I promise you.,BEAUMONT,the ghost and the darkness,adventure,anger
15949,m73,10198,I've got a reason far beyond confidence: my wife is having our firstborn in five months and I promised I'd be with her when the baby comes.,PATTERSON,the ghost and the darkness,adventure,anger
15950,m73,10198,Very moving Patterson; I'm touched you confided in me.  But I don't really give a shit about your upcoming litter. I've made you with this assignment-  -don't make me break you.,BEAUMONT,the ghost and the darkness,adventure,joy
15951,m73,10198,You won't have the chance.  Any further words of encouragement?  Then I've a train to catch.,PATTERSON,the ghost and the darkness,adventure,anger
15952,m73,10199,Pleasant journey?,PATTERSON,the ghost and the darkness,adventure,optimism
15953,m73,10199,How could it be? I hate Africa.,BEAUMONT,the ghost and the darkness,adventure,joy
15954,m73,10200,Lovely sound- they seem happy.,BEAUMONT,the ghost and the darkness,adventure,optimism
15955,m73,10200,Don't they though?,PATTERSON,the ghost and the darkness,adventure,sadness
15956,m73,10200,So work must be going well?,BEAUMONT,the ghost and the darkness,adventure,optimism
15957,m73,10201,Truthfully?  There has been the occasional odd hiccup- but then as you so wisely told me I'd never built in Africa.,PATTERSON,the ghost and the darkness,adventure,sadness
15958,m73,10201,But overall you're pleased?,BEAUMONT,the ghost and the darkness,adventure,optimism
15959,m73,10202,I do need to see Starling.,BEAUMONT,the ghost and the darkness,adventure,optimism
15960,m73,10202,Starling?,PATTERSON,the ghost and the darkness,adventure,optimism
15961,m73,10202,Awhile back he ordered some bibles-  -I've brought them.  Is he here?,BEAUMONT,the ghost and the darkness,adventure,optimism
15962,m73,10202,Yes he is.,PATTERSON,the ghost and the darkness,adventure,anger
15963,m73,10202,Well I need to speak to him.,BEAUMONT,the ghost and the darkness,adventure,sadness
15964,m73,10203,It's what the natives are calling the lions-  -two lions have been causing trouble-,PATTERSON,the ghost and the darkness,adventure,joy
15965,m73,10203,-what's the surprise in that this is Africa?,BEAUMONT,the ghost and the darkness,adventure,optimism
15966,m73,10203,It hasn't been that simple so far.,PATTERSON,the ghost and the darkness,adventure,anger
15967,m73,10203,What have they done besides kill Starling?  How many have they killed? ,BEAUMONT,the ghost and the darkness,adventure,joy
15968,m73,10204,This is supposed to be salvation?  What kind of idiocy are we dealing with here?,BEAUMONT,the ghost and the darkness,adventure,joy
15969,m73,10204,"I'm calling it my """"contraption""""- we're going to surround it with a boma- a fence to you- and we're going to leave a small opening opposite that door.""",PATTERSON,the ghost and the darkness,adventure,joy
15970,m73,10205,In that half will be bait- human bait- I'll start things off-  -a sliding door will fit above that and a trip wire will run across the floor.,PATTERSON,the ghost and the darkness,adventure,anger
15971,m73,10205,Genius- the beast will enter tripping the wire the door will slide down trapping him you safe behind the bars will have him at your mercy and will shoot him.,BEAUMONT,the ghost and the darkness,adventure,joy
15972,m73,10206,Are you running a high fever man? How could you expect something as lunatic as this to succeed? How could you even conceive of it?,BEAUMONT,the ghost and the darkness,adventure,joy
15973,m73,10206,I didn't conceive of it for the lions- I built one in India when there was trouble with a tiger.,PATTERSON,the ghost and the darkness,adventure,sadness
15974,m73,10206,And it worked?,BEAUMONT,the ghost and the darkness,adventure,optimism
15975,m73,10206,In point of fact it didn't.  But I'm convinced the theory is sound.,PATTERSON,the ghost and the darkness,adventure,anger
15976,m73,10207,What?,PATTERSON,the ghost and the darkness,adventure,optimism
15977,m73,10207,I made a mistake hiring you- you're simply not up to the job. ,BEAUMONT,the ghost and the darkness,adventure,joy
15978,m73,10207,You genuinely enjoy trying to terrify people don't you? Well fine-  -except there isn't a higher rated engineer and we both know that. And since time is so important to you how long do you think it would take to find someone else qualified and bring him here?,PATTERSON,the ghost and the darkness,adventure,joy
15979,m73,10208,Let me explain about time- you've been here three months and already two months behind. And the Germans and the French are gearing up. And I don't care about you and I don't care about the thirty dead- I care about my knighthood and if this railroad finishes on schedule I'll get my knighthood and I want it.  Professional hunters may be the answer.,BEAUMONT,the ghost and the darkness,adventure,joy
15980,m73,10208,All they'll bring is more chaos and we've plenty of that already- and if they come in word will get out- and what happens to your knighthood then?,PATTERSON,the ghost and the darkness,adventure,joy
15981,m73,10208,I'm going to try and locate Redbeard- I assume you've heard of him.,BEAUMONT,the ghost and the darkness,adventure,anger
15982,m73,10208,Every man who's ever fired a rifle has heard of him- by the time you find him the lions will be dead.,PATTERSON,the ghost and the darkness,adventure,joy
15983,m73,10208,Very well the job's still yours I'll go. But if I have to return you're finished. And I will then do everything I can to destroy your reputation. Am I not fair?  Told you you'd hate me. ,BEAUMONT,the ghost and the darkness,adventure,joy
15984,m73,10209,Understand I had help-,BEAUMONT,the ghost and the darkness,adventure,sadness
15985,m73,10209,-not a time for modesty Bob-,PATTERSON,the ghost and the darkness,adventure,sadness
15986,m73,10210,This sham? Ridiculous. Who needs it? It's only being built to control the ivory trade make men richer.,HAWTHORNE,the ghost and the darkness,adventure,joy
15987,m73,10210,Then why do you stay?,PATTERSON,the ghost and the darkness,adventure,joy
15988,m73,10210,Who else would hire me?  Beat you to it didn't I?  Oh yes almost forgot- brought you a little welcoming gift. ,HAWTHORNE,the ghost and the darkness,adventure,optimism
15989,m73,10211,I know it's your first day and of course you must be tired from the journey-  -but what are you going to do about it?,HAWTHORNE,the ghost and the darkness,adventure,sadness
15990,m73,10211,Karim will have to show me where it happened. And of course I'll need the donkey.  With any luck I'll sort it out tonight. ,PATTERSON,the ghost and the darkness,adventure,anger
15991,m73,10212,You're certain about tomorrow?  But you don't seem excited. ,HAWTHORNE,the ghost and the darkness,adventure,anger
15992,m73,10212,You don't enjoy killing do you? ,PATTERSON,the ghost and the darkness,adventure,joy
15993,m73,10212,Then why do it?,HAWTHORNE,the ghost and the darkness,adventure,joy
15994,m73,10213,"I'm David Hawthorne this is my hospital. And my advice to you is """"don't get sick in front of it.""""  That was meant to be charming sorry. I seem to have lost the knack.""",HAWTHORNE,the ghost and the darkness,adventure,sadness
15995,m73,10213,You never had it.,STARLING,the ghost and the darkness,adventure,sadness
15996,m73,10213,Nigel and I don't like each other much.,HAWTHORNE,the ghost and the darkness,adventure,sadness
15997,m73,10214,A man-eater attacks and you're such a buffoon you almost forget to mention it?,STARLING,the ghost and the darkness,adventure,joy
15998,m73,10214,Well he got away didn't he?  Riding a donkey not far from here when the lion sprang on them- donkey took the brunt of it- then suddenly the lion ran off.,HAWTHORNE,the ghost and the darkness,adventure,joy
15999,m73,10215,-then he feasted on him starting with his feet-,HAWTHORNE,the ghost and the darkness,adventure,optimism
16000,m73,10215,-please- you needn't be so graphic-,STARLING,the ghost and the darkness,adventure,sadness
16001,m73,10215,"You intend """"sorting this out"""" tonight?""",HAWTHORNE,the ghost and the darkness,adventure,optimism
16002,m73,10216,That's a terrible idea-,HAWTHORNE,the ghost and the darkness,adventure,joy
16003,m73,10216,-is it I'm sorry but then of course you're the doctor you should know.,REDBEARD,the ghost and the darkness,adventure,sadness
16004,m73,10216,Silliest thing I ever heard of- why in the world should we go through all that?,HAWTHORNE,the ghost and the darkness,adventure,joy
16005,m73,10216,I suppose I could answer you. I suppose I could explain that the place is so inviting what with the smell of blood and flesh that they have to strike. It's even possible that I tell you I found some fresh paw marks around back which means they're already contemplating feasting here.  But I don't want to answer you because when you question me you are really saying that I don't have the least idea what I am doing that I am nothing but an incompetent that I am a fool.  Anyone who finds me a fool please say so now.,REDBEARD,the ghost and the darkness,adventure,joy
16006,m73,10216,I have been desperate for Patterson to let me move the hospital since the day he arrived.,HAWTHORNE,the ghost and the darkness,adventure,sadness
16007,m73,10216,Then we agree. ,REDBEARD,the ghost and the darkness,adventure,optimism
16008,m73,10217,I tried to be late John- it would have been easier if you'd gone.,HELENA,the ghost and the darkness,adventure,sadness
16009,m73,10217,We're not much good at goodbyes Helena.,PATTERSON,the ghost and the darkness,adventure,sadness
16010,m73,10217,Tell me about Beaumont- does he understand how brilliant you are how lucky he is to have you?,HELENA,the ghost and the darkness,adventure,optimism
16011,m73,10217,It was embarrassing- the man showered me with compliments.,PATTERSON,the ghost and the darkness,adventure,joy
16012,m73,10218,Oh dear-  -you're geting that downtrodden look again-,HELENA,the ghost and the darkness,adventure,sadness
16013,m73,10218,-well it's just...  ...other men don't abandon their wives at such a time-,PATTERSON,the ghost and the darkness,adventure,sadness
16014,m73,10218,-oh please- if I'd been against your taking this you would have abandoned me. You've been desperate to see Africa your whole life.,HELENA,the ghost and the darkness,adventure,joy
16015,m73,10218,What if there are complications?-,PATTERSON,the ghost and the darkness,adventure,sadness
16016,m73,10218,"-not """"what if""""- there will be there always are. Which only means that our """"son"""" and I- note my confidence- will have an excuse to come visit.""",HELENA,the ghost and the darkness,adventure,anger
16017,m73,10219,Go now.  Such a gentleman. ,HELENA,the ghost and the darkness,adventure,optimism
16018,m73,10219,I am desperate to see Africa- but I hate the leaving.,PATTERSON,the ghost and the darkness,adventure,sadness
16019,m73,10220,Very good indeed.,PATTERSON,the ghost and the darkness,adventure,optimism
16020,m73,10220,We have hunted since childhood.,MIDDLE COOLIE,the ghost and the darkness,adventure,sadness
16021,m73,10220,All right- you'll spend your nights inside.  You'll have plenty of ammunition. You're totally protected you have really nothing to fear.,PATTERSON,the ghost and the darkness,adventure,anger
